Name,Rating,Date,Title,Review,ProductId,,,,,,
EJ,5.0 out of 5 stars,"Reviewed in Canada on August 19, 2021","        Easy to set up, clear Instructions, Pics with update  ","I just recently received my 12 pod iDOO hyrdroponics package.  It’s first go at trying this type of indoor growing.  The box it came in was well insulated that nothing was damaged during the transport. I found putting it together was pretty simple and instructions were easy to follow.  I’ve read some other reviews where dome folks found it noisy, but I didn’t think so.  It’s no different from the humming of my fridge and since it’s sitting in my kitchen counter, they can make music together in concert.  It doesn’t bother me at all.  It sounded quiet to me considering there’s a small motor inside so water isn’t stagnant.  To test it out, i used the back row for dwarf plants (ie: okra, cherry tomato, mini bell pepper, thai chili peppers), middle row for leafy greens that might potentially fit the limited width (ie: Tatsoi, Toy Choi, Choy Sum, 4 season Indoor lettuce), and the front row for select herbs I might wish to have fresh over the fall/winter season (ie: Parsley, Rosemary, Tarragon, Sweet Basil).  This is so I can test different kinds and find out what works best.  Planted them all on Aug 14, and I’m already seeing roots or sprouts on majority of them.  Posted a pic & video. So far I know it works, and any seeds that don’t sprout might be due to the seed itself. The seeds I used are my own.  I did select specific ones that will not grow too tall.  I considered how high the lights can be extended when I made my choices as i wanted to fill all 12 pods.  So far so good.  I will provide another update as my test progresses.  At this time, I’m happy with this purchase.Aug 31 - so far performing as per advertised. Grow lights, fan and pump working as intended and turning on and off as per the “vegetable” cycle with no added action on my part.  All my seeds have sprouted, although I did replace one that was in mid-sprout with another seed due to plant preference. Some of the leafy greens are growing pretty fast compared to my pepper and tomat",3,,,,,,
EJ,5.0 out of 5 stars,"Reviewed in Canada on May 27, 2021",        Worth the investment !!!  Excellent !!!  ,"Love  it !!!  Love it so much I bought a second 20 pod one !!  Easy to put together, seems sturdy,  fan and pump are quiet u don’t even hear them running .  Was eating lettuce in like 3 weeks .I put my plants that go in the green house near it til there ready.Had the more expensive BRAND and I gave it away when I used this",3,,,,,,
Bo walsh,5.0 out of 5 stars,"Reviewed in Canada on November 8, 2021",        It actually works!  ,I got this 5 days ago and planted the same day. After 5 days I already have some sprouting. I am pleasantly surprised and I look forward to see how it continues to grow. Very easy to set up and plant. I found it easy following the instructions. Just make sure the water tank is full to the 4L mark. Otherwise the pods won’t get saturated with water and plant food. I love the automatic timer and it is pretty quiet.,3,,,,,,
Bo walsh,5.0 out of 5 stars,"Reviewed in Canada on December 21, 2021",        Perfect  ,          This model cleared up all the issues the smaller unit had. The most important is the electronics are above the water this time. The controls are also improved on this model as you can now turn on or off the fan without affecting the pump cycle. A bonus was the live herbs at our supermarket fit right in the unit so I knock off four weeks getting herbs started.  ,3,,,,,,
Celina,5.0 out of 5 stars,"Reviewed in Canada on January 5, 2022",        LOVE! Finally convinced myself to buy it...  ,"          Super straight forward! Even though I haven't grown anything just yet I have faith it'll work. Living in an apartment without a license makes getting fresh veggies, fruits, and herbs slightly difficult.. so this is going to make my life so much easier. It's lighter than I expected (it's just plastic) but it's good quality. Assembly was so easy that I thought I was doing something wrong lol. The light and pump timer work well- that was the biggest thing I was unsure about. I wish they had pre-seeded pods available but it isn't hard to purchase your own seeds and plant them in the sponges. Very happy with this and can't wait to grow things!  ",3,,,,,,
Celina,5.0 out of 5 stars,"Reviewed in Canada on January 31, 2022",        Impressed so far  ,Put together in 5 minutes.Hide a few seeds (herbs) in each pod and voilà.A few days after we started to see germination in action.Really easy to operate. Light is operated with a timer for optimal light ratio.Watch water level and add water with nutrients. Nothing more to do excepting looking at the pods each day. Really fun.I will need to transfer plants in soil and bigger pots in a few days …,3,,,,,,
TC,5.0 out of 5 stars,"Reviewed in Canada on February 16, 2022",        Unbelievable Results Super Easy To Use  ,"The media could not be loaded.                                                                                   This is my first indoor garden and am I impressed. I received and set this item up on Jan 21,2022, the image you see on Feb 14, 2022. The lettuce I have already been harvesting and eating, all the plants are from seeds, just amazing watching them grow so fast. You do get a little bit of that reddish growth on the peat pods but there are numerous videos using tinfoil or anything to block the light to help with that, I'm not concerned doesn't affect anything. The root structure is so impressive have to show the lettuce roots  after 2 weeks. This would be great for all ages, it's super fun growing your own food,  and healthier no doubt. It fits easily on the counter and only requires a bit of water each day, nothing really, its very efficient.",3,,,,,,
Claire,5.0 out of 5 stars,"Reviewed in Canada on December 30, 2021",Set up light so its off during the 8 hours you sleep.,I planted seeds 2 days ago and they have sprouts.  Good to get a head start on the June garden outside or grow all year round.  Haven't used hydroponic grower before so we will see how it goes.  Usually seed all my garden vegetables inside and then transplant in June outside in raised garden beds and greenhouse.  Nice addition to my green thumb.  Happy New Year all!,3,,,,,,
Martin Brousseau,5.0 out of 5 stars,"Reviewed in Canada on March 7, 2022",        Works great.  ,          The unit arrived very well packaged. The instructions were clear and concise. Assembly was a breeze. I have had zero problems with the unit and am pleased with the results of my plant growth.  ,3,,,,,,
SubaruTrekkie,5.0 out of 5 stars,"Reviewed in Canada on January 29, 2022",        Availability of supplies?  ,          So far the seeds have sprouted and things are progressing very well. There does seem to be a bit of difficulty in finding sponges and nutrients specific for this branded product  ,3,,,,,,
Llama_love,1.0 out of 5 stars,"Reviewed in Canada on May 15, 2021","        Good in theory but no instructions, and broken  ","          Doesn't include instructions. Can't assemble.  The height is NOT adjustable.Lid was broken on the plant food so I can't measure it, even if I knew how much to add.  I don't know how much water to add so I don't know how much food to add.There is also no pump, so how does the watering work? No oxygenation?I need to start growing asap and this is not a usable grow kit.  ",4,,,,,,
Jpbou,1.0 out of 5 stars,"Reviewed in Canada on September 23, 2021",        Pas sur  ,          Formation de calcaire autour des bols plastique ??  ,4,,,,,,
Ben Green,1.0 out of 5 stars,"Reviewed in the United Kingdom on January 5, 2022",        Overpriced  ,"          This is just four plant pots with a light. No pumps or anything like that (kratky system). The baskets are very short, about half the length of an aerogarden basket. There are no covers supplied to cover unused slots (important to stop algae growth) and cant find them to buy as a spare either. Looks like you cant swap baskets between Idoo growers because they all models use different dimensions.I bought this as a gift.to get someone into indoor gardening and wish I had done a bit more research and saved myself dty quid!The exact same item can be bought for fifty nine quid on Amazon but with different branding on the front.  ",4,,,,,,
Cliente Amazon,1.0 out of 5 stars,"Reviewed in Spain on March 26, 2022",      Falta una bomba    ,"        Tengo dis sistemas hidropónicos pequeños. El otro tiene una bomba y este no. Todas las tomateras plantadas en esta hidroponia han sido un desastre ademas de producir muy muy poco tomare debido a la potencia del foco o a la falta de espectro para ser como la luz solar. Dicen que no es necesaria bomba… compre una a parte y uno de los recipientes si medio funciona, pero con una bomba puesta a parte. Un desastre.    ",4,,,,,,
Ferruccio C.,1.0 out of 5 stars,"Reviewed in Italy on December 27, 2021",      Problemi con i led    ,        I led non vanno faccio reso    ,4,,,,,,
them huynh,1.0 out of 5 stars,"Reviewed in Australia on January 28, 2022",        Missing items  ,"          It came with no timer only plug adapter,It should came with plug adapter with timer, trying to call to get the timer but ,they said just return it  wasted my time.  ",4,,,,,,
them huynh,1.0 out of 5 stars,"Reviewed in France on April 26, 2022",1 mois d'utilisation et déjà défectueux.,"        Le produit fonctionnait bien malgré les petits grésillements depuis quelques jours et en allumant ce matin, il y avait juste les led bleue qui fonctionnaient.    ",4,,,,,,
Taillebuis Amélie,1.0 out of 5 stars,"Reviewed in the United States on June 4, 2021",        Doesn’t work. Get the pump version instead.  ,"I have used 3 hydroponics systems. Idoo 7-pod, idoo 20-pod, a generic LED hydroponics growing system 4-pod. I am severely disappointed with idoo 20 pods as it doesn’t work that well.- Idoo 20-pod comes with 4 small containers with 5 holes for 5 pods each. There’s no pump. The water stays stagnant. It supposed to be efficient on paper since you don’t need to use all the containers at once. However, you do have to change water and fertilizer every week since it lacks in potassium for staying stagnant. Which is very wasteful.- There’s only one light mode but you can change the hours it stays on up to 24 hours. Both Idoo 7-pod pump version and the generic 4-pod LED hydroponics growing systems have 3 light modes with preset hours.- Idoo 20-pod burns sprouts. I’ve used the same amount of light hours on all three systems. The other two had sprouts thriving and turning into healthy seedlings and Idoo 20-pod burned and one sprout died within few hours.- Out of the 10 pods of seeds I have planted only 4 germinated with Idoo 20-pods system. Out of the 7 pods 5 germinated with Idoo 7-pods system (with pump). All pods germinated with the generic 4 pods LED hydroponics growing system. All followed the same instructions provided and received exact hours of light.- For a controlled test I used Idoo 20-pod against the generic 4-pod LED hydroponics growing system using the same amount of light hours and seeds from the same jars. I planted cilantro and basil on both. The generic version germinated basil and cilantro within 4 days, while idoo took 7 days to germinate basil. Cilantro never germinated on Idoo (see pictures for both systems). I couldn’t use idoo 7 pods system since we started using few weeks in advance.- Paid approximately $64+tax on idoo 7 pods and around $129 (incl tax) on idoo 20 pods system. Idoo 20 pods system is totally useless. You’re better off making a DIY version instead.",4,,,,,,
Darkeyes,1.0 out of 5 stars,"Reviewed in the United States on May 9, 2021",        No pump  ,"Not sure this is going to work. There is no pump for each water tank. Also disappointed to see that the light it includes is supper narrow and does not cover the whole system as other Idoo systems do. I have two other Idoo systems with 7 pods. Although they overall work, The plants at the sides do not grow as good as the ones in the center where the pump located. I suspect oxygen is important but I will give this system a try first .Edit: After 2-3 months, I changed rating to 1 star. This system can only support sprouting but not further growth, likely due to small growth light and missing pump system. I have chives growing both traditional system and this farm version. After sprouting, the chives growing in this farm version stopped growth and remained in thin and unhealthy state when compared to traditional IDOO system. Now I am stuck with a useless system since it is over the return period.",4,,,,,,
Darkeyes,1.0 out of 5 stars,"Reviewed in the United States on May 18, 2021","        Defective timer, no customer support from company.  ","Design is good, quality of plastics is good an the adjustable grow light works well.NEGATIVE: The timer didn’t work. Timer stayed on 24hours a day on all settings. Contacted the company customer support but received no response.",4,,,,,,
DaleH,2.0 out of 5 stars,"Reviewed in Canada on April 15, 2021",        Cheaped out on the light stand  ,"          The product is reasonably well-intentioned, but they cheaped out on the telescoping light stand. The LED mating for the threads is metal, but the telescoping poles that raise and lower the LED has plastic threading.Literally within minutes of assembling this, I tried to raise and lower the light, and snapped the threading. The mount for the light is completely broken. They should have used metal threads for the metal mating, not plastic on metal. I am trying to superglue it to salvage it, but the this is quite a glaring design flaw.  ",4,,,,,,
max,2.0 out of 5 stars,"Reviewed in Canada on March 13, 2022","        Light is too weak, hydroponic system is bad  ","I suppose if you were just starting out with grow lights and this went in sale ( like under $150) then this would work well enough but there's definitely better lights that I would buy before this one (like T5 LED lights). Doesn't seem to be bright enough to grow things more than a few inches away from the light which means constantly adjusting the light height  to prevent your plants from getting leggy or from touching the light. The hydroponic part was new to me and I gave it a shot but killed everything. I had to look up how to grow hydroponically because the given instructions are pretty bad. With any amount of research into ""passive hydroponics"" you will quickly find that this container shape it's definitely not the best for plant growth either.",4,,,,,,
Jeffrey C. Calk,2.0 out of 5 stars,"Reviewed in the United States on April 22, 2022",        No Customer Service  ,"          The organic pods keep molding. I have covered with foil and hope this prevents the mold from spreading. Changing the water out every week is a nuisance. The overhead light seems to be too small not providing significant sunlight to plants that are more mature and grown wider. I called customer service a couple times, reached the same person twice and he was uneducated on the product or gardening. He took my information and wrote my questions down and mentioned that I would receive an email from customer service outside of the US. Two weeks later, still no one has replied or followed up with me. It was interesting that when I first called, the customer service rep that couldn’t answer my questions immediately started offering up for me to return the product? Made me question the product I purchased.  ",4,,,,,,
Allie Kratz,3.0 out of 5 stars,"Reviewed in Canada on November 15, 2021","        Arrived well enough, but was missing multiple pieces  ","Shipping and receiving of this hydroponic was fine, but upon unboxing and sorting of pieces I discovered that the included automatic timer and 4 out of 20 of the advertised pods were not included.I tried to find a way to reach out to the seller and see about obtaining the missing items, but it was impossible. Even trying to reach out to Amazon over this was more of a dead end than anything. Instead, I am making this review of the product.For the 16 pods that I did receive, they’ve been put to good use with a number of different greens. The reservoirs are nice and solid, and while the light stand may be a tad flimsy, it certainly does the job with no risk of being knocked over. It also takes well to the addition of air stones, though standard plugs would be needed to minimize any possible algae.Overall I am fairly happy with the reservoirs, the tray and the lights, though it was a bit of a bummer having to shell out cash for a timer that ideally would have been included with the primary purchase.This has been marked as 3/5 stars due to the primary missing items. Buyer beware.Edit: Added are pictures of two week and three week progress. Root pic included.",4,,,,,,
Allie Kratz,3.0 out of 5 stars,"Reviewed in Canada on October 19, 2021",        Good unit but the timer is garbage  ,The system works well but you would be better off with your own timer. The one that comes with it looses 30min at least per day. The manualItself mentions it’s not good for keeping time. Beyond the timer issue everything else works well and is well made.,4,,,,,,
Nigel,3.0 out of 5 stars,"Reviewed in Canada on February 4, 2022",        Not as good as we hoped  ,          Our other planter had a pumpWater level not easy to see.No reminder button to water againOverall disappointed in it.  ,4,,,,,,
peter andkathy,3.0 out of 5 stars,"Reviewed in Canada on April 13, 2022",        Great for starting plants  ,"My review is comparing this model to the 12 Pod system, which I feel is a better system. This system lacks any fan or pump to help circulate the nutrient water. In comparison to the 12 pod model with fan and pump this system does seem to grow in the same manner, and larger plants like tomatoes or beans simply fall over, there isn't really any holding power of the pod setup. I have come to the realization that these systems are starter plant systems, unless maybe light weight herbs, if the plant doesn't have copious root structure, they simply fall over. There are a few plants like lettuce that grow massive root balls and this gives them stability but not all plants have this structure. My advise use this to start your plants and transplant, however I recommend the 12 pod version over this 20 if this is your intention.",4,,,,,,
SubaruTrekkie,3.0 out of 5 stars,"Reviewed in Canada on April 24, 2022",        inspect returned item before you resell  ,The media could not be loaded.                                                                                   I was missing 6 seeding cover 6 sponge 6 basket got 2 A solid nutrient and no B and no envelop of  A and B solid nutrient refill pack,4,,,,,,
SubaruTrekkie,3.0 out of 5 stars,"Reviewed in the United States on April 13, 2022",        Difficult to use  ,          I followed all the instructions and no e of my plants have even sprouted.  ,4,,,,,,
Angel,4.0 out of 5 stars,"Reviewed in Canada on April 28, 2021",        A nice hydroponic Kratky system with good lights  ,"I have a number of different hydroponic growing systems, including the big name brand hydroponic gardens, hydroponic boxes, DWC buckets, and Kratky jars.  When I saw this system, I was curious to try it out, since the big name brand systems come with higher costs and I am always looking for alternatives.Pros:-I like how the system looks.  The containers are cute and it's nice that it is black, so it will have fewer problems with algae.-The lights go up to about 2', so that is good for taller plants.-Comes with a timer that you can adjust the amount of time to be on and off.-Everything is packaged in cute sealed pouches, so it's like opening a present for Christmas or your birthday!-Comes with everything you need to get started right out of the box.-Totally giftable.-The system fits my longer pod cages and sponges from my name brand garden hydroponics system.  (A must for me).-My plants sprouted within days (I have attached pictures of my plants at 2 weeks, 3 weeks and 4 weeks), so the growth is impressive and shows that the lights are strong enough for growing what you like.-I experimented with both my longer pod cages, sponges and nutrients, as well as with the iDOO cages, sponges and nutrients.  My plant roots look great when I used my longer pods and sponges. 4 of the 5 plants in the longer pods sprouted, while 3 of the 5 plants in the iDOO pods sprouted.  (It could possibly be due to the seeds though, since the ones that did not sprout were Echinacea, Cilantro and Spinach, which are sometimes a bit challenging to germinate.)-It works great with an air pump and air stone added.-When using the iDOO pods cages, sponges and nutrients, the ruby red leaf lettuce and basil seem to grow great, so I think other herbs and lettuces would do well with these pods.  For plants with bigger or longer roots, I think maybe using longer pod cages and a different type of sponge would be better.-Hopefully iDOO has replacement LED panels, because it seems easy enough to be able to replace the lights if they go out in the future.-Comes with tags to label your plants.Cons:-The price is still a bit steep, considering there are no pumps, although the system does seem to be adequate for Kratky if you follow the directions and change the water and nutrients each week, so pumps are not necessary.-A pump system would still be nice.-I didn't have the time nor energy to change the water and add nutrients each week, so my plants in the iDOO pods may have suffered.  I changed the water and nutrients every 2 weeks instead.  My other non iDOO nutrients were fine for that.  I'm not sure if the iDOO nutrients were as well.  Possibly.-The iDOO sponges may be a bit too hard for the roots to grow through, since they seemed to be not as bushy or long using the iDOO sponges.  However, they still seem to work for my lettuce and basil plants.  My lemon grass is still very small, so I don't know if that is due to the sponge.  I do hope that iDOO tries to use better sponges in the future.-It's not very easy to see the water level.  Maybe they need to make the plastic window more clear?-It would be nice if a couple little holes in the deck with plugs were added so that we have the option to add a pump with airline tubing and air stone, as well as be able to add some sort of automatic watering system.-Spacer caps for empty spaces would be nice, since I have heard the other iDOO hydroponic systems come with them.-The telescoping mechanism for the lights seems a bit flimsy.  If iDOO used a thicker, rectangular rod with either a button system or a lever system to adjust it, like some other grow light stands out there, it would be better.-It would be nice if the lights could go up higher.  Maybe up to 4' above the top of the containers, so we could grow taller plants?-I think the lights need to be wider (the same width as the containers), since they don't seem to reach all the way to the front or back.-Although 2L containers are not bad, with potentially 5 plants, it would be nice if the containers were taller so more water could be added to the containers and maybe we would only need to change the water and nutrients every 2 weeks instead?Overall, I do like this system and recommend it.  It is attractive, works and I have good growth, especially when I used my own pod cages, sponges and nutrients.  However, using the iDOO pod cages, sponges and nutrients are good too, if you plan on growing lettuce and herbs.",4,,,,,,
Angel,4.0 out of 5 stars,"Reviewed in Canada on September 21, 2021",2021- Unboxing. 1st impress: iDOO 20 vs 12 pod,"progress 2022 The media could not be loaded.                                                                                   Sept 20, 2021 - I just received the iDOO-20 pod system today and I’m offering some pics of unboxing and initial thoughts of the unit, and a some comparison to another model of same brand.  As was stated in the website, this unit does not have pumps so it is a huge difference from the other iDOO models. My review is by no means reflective of the seller or distributor, but about the iDOO unit itself, including feedback for future consideration as a whole.  I am not a professional gardener, so my insights are from my perspective as a user, and limited experience with the brand.  I purchased this because I only have the 12-pod version (iDOO), and find limitations on the grow light height (considering I also planted some okra, peppers and tomatoes, together with herbs, leafy greens).  The bigger unit attracted me to the pod capacity (extra 8 is useful), and the extendable grow light.  I am hoping to transfer my taller plants later, that have outgrown the 12 pod unit, without changing mediums. I’d like to keep my plants indoors for the upcoming Fall/Winter season, working with limited space in my home.Pros:- Quick delivery by Amazon (3rd party door to door) without damage- the parts were very well cushioned and insulated, especially the LED light (even as the delivery guy tipped it over on the side and the box ended up partially open (as he was busy talking on his cell and not paying attention). The timer had a very small dent in the face which was so minor and pure cosmetics, probably from factory where it was made. Not a deal breaker). It works fine.- 4 separate tanks with 5 pod capacity, providing the ability to have varying levels of nutrients (depending plant type and level of growth, since they don’t all mature at the same time).- Option to group types of plants together (herbs, tomatoes, leafy greens, peppers, etc… although there’s a chance of cross pollinating creating hybrids, but should be ok if hand pollinated indoors Or basing the seed positioning on each tank gauging the space required at maturity.- Extendable poles accommodating plants growth (albeit should be handled with care due to aluminum and plastic components). Shorter plants might be more suited to leave in the 12 pod though, as they will be further from the grow light as it is raised to accommodate other growing plants.- the Unit looks really sharp and very presentable. Very much giftable.- larger pod capacity (20), with alternating pod placement (5 in each tray) compared to pods on same rows on the 12-pod (more room for leaves).- The Unit comes with ALMOST everything you need to get started apart from seeds & water, which you have to supply yourself, (Ex. sponges, baskets, domes, trays, grow light, nutrients, instruction manual).CONS:- Suggested Inclusions - It would have been nice if the unit came with spacers or hole covers like what was included in the 12-pod model (6 were included).  As we are talking about taller plants, then we are also considering  bigger/wider leaves. Covers for empty holes would have been needed if this was someone’s only iDOO unit. I have 6 from another model, but I could have used more for what I intend to plant. It would have been useful to have extra. I did see on one review where someone was using what looked like golf balls on those empty holes (very inventive!) but putting a type of band aid solution kind of kills the esthetics of “the look”. But ofcourse, it could work as a conversation starter….- Where to get Refills - I wouldn’t have known unless I didn’t get an answer to my inquiry to an Amazon supplier that this model and the 12-pod, have the same sized basket and sponge.  It should be mentioned in the description for either the Unit or Refill.  I have seen this question asked over and over again in reviews, but nobody has updated the sites.  When you search the Amazon site for iDOO refills, it references IG numbers, it should also be mentioned that the refill for IG301 (12 pod) also works for the 20-pod version, to avoid customer confusion.- iDOO Refills (includes baskets???) - WWHHHYYY do iDOO refill kits have baskets (not even an option NOT to purchase???). They are made of plastic (not biodegradable), and can be washed and re-used for the next sponge.  It’s not like people are so lazy they can’t remove the sponge from the plastic. The sponge cannot be reused without the roots being torn, but the plastic???  I consider this wasteful and of no value to a customer looking for refills. If there was a necessity, it would be the sponge and nutrients A & B.  Instead of these plastic baskets included in the refill kit, why not include plant spacers or basket covers (like the other brands) to prevent algae?  I understand the dome as they are a bit flimsy and can be cracked or misplaced. Help save “Mother Earth” by reducing plastic waste!!!iDOO Accessories (need to be made available with options for consumers) - Amazon/sellers / distributors/ iDOO warehouses (not sure who I should address) should consider selling other items separately and NOT in kits.  Unavailable items such as:  iDOO spacers, plant basket covers, bigger bottle of A &B Nutrients should be sold separately.  There are loyal customers who will stick to the brand, provided that they are reasonably priced, and it exists for purchase, and made conveniently available in the Amazon site.  People should be able to order as needed.  We don’t all grow the same things, and we are all not so rough that we break the baskets constantly for replacement.  The inclusion of baskets on refill kits are a huge turn off.  How many baskets are we ever going to need for both 20 & 12 pod units (I own both)?  Lets do the math.  12 baskets (incl. in 12 pod) + 12 (from refill kit) + 20 (incl. in 20-pod unit) = 44 pod baskets vs combined iDOO model of 22 plant capacity.  Hypothetically, another iDOO refill kit for next year … I’ll own 56 iDOO baskets vs the same 22 holes. The 1st refill I ordered are still sealed in plastic.  For $30+ dollars per order of refill kit, I should have the option to buy what I actually need and not be stuck with wasteful items.  It encourages moving away from the brand or accepting knock offs as we look for better alternatives.  Just food for thought for all vendors/ suppliers/ distributors/  manufacturer, whoever markets these items.NEUTRAL - I cannot add this under the “CONS” for fairness, as the 20-pod has been honestly identified as not having pumps.  Although, just a constructive feedback, it would have been nice if there was a similar or upgraded model of the same size, for those willing to pay the extra price to have small pumps in each tank. I would have bought that instead, if it was an option available.The difference in price point of 20-pod vs 12-pod isn’t very big.  It’s a matter of choosing what fits a person the best for what they are planning to grow indoors. (Ex: Herbs vs Leafy Greens vs Tomatoes & Peppers,  or a mix?",4,,," Plant height, days to maturity, Veggie, flowers or fruits","etc..).All in All, from initial review and comparison of 2 iDOO models, I consider this 20-pod unit a good purchase for it’s capacity considering the price I paid.  Future updates on my review once I actually start using it.Oct 23, 2021 - I’ve so far used 1 5-pod tray. Transferred some sprouted peppers (3) due to the 12 pod iDOO grow light couldn’t extend height any further.  I kept all the peppers in the same grouping.  It looks like the peppers had no problem adjusting. Just as an extra test, I added a Shishito pepper on new sponge just to test how fast it might sprout.  With the varying maturity of each pepper, it does seem like they take up the nutrient mixed water faster judging by the level of the liquid, and the may be taking “nutes” away from the new seed. Also could be my fault for not paying attention to the water level.  In any case the mini bell have produced it’s first fruit, and Thai pepper have started to flower.  There’s no stress to the plants at all using this “kratky” type hydroponics so far.  No complaints so far.Feb 28, 2022 - updated picture of the unit s of today. I did add a small pump going into each of the 4 tanks just because I feel it will mix up the “nutes” better when topping up the water.  I have varying peppers and have been successful in pollinating indoors so far.  I did notice some flowers fell off which i found was normal, considering it’s out of season.  I haven’t been pruning them like I should, but it’s starting to get taller than the highest extension of the grow light. Oh well :)",,
EJ,4.0 out of 5 stars,"Reviewed in Canada on March 7, 2022",        Good for kratky method.  ,"I mainly use this to grow lettuces but you could use it for other plants. If you are very hands on like me and have time to interact and tend to your plants, this system is great. The main reason is there is no air pump with these so you will have to watch your water levels and change the water every week OR what I do is wait until the levels are close to empty and then top it up halfway. I find if I grow lettuce and greens I only change the water once before harvesting, very early in the seed stage. The benefit of having pumps as with other systems is that you can keep your levels pretty high and take a more hands off approach. Some other cons I find are...1. Only one setting for lights. If you are growing greens, you don't really need the blue light. I also find the blue light in tandem with the other lights gives of an unnatural light for the room so if it is in your office you might find it a bit weird.2. The light is a bit narrow so seedlings on the outside tend to move toward the middle but as they grow they stabilize to the sides.Overall it is not a bad system but there are similar ones with pumps at about the same price. Any new ones I purchase all have pumps but this is a great unit to try out the kratky method and it does work well!",4,,,,,,
EJ,4.0 out of 5 stars,"Reviewed in Canada on July 7, 2021",        There's no timer for the lights.  ,          There is supposed to be a programmable timer on the cord between the plug and the grow light but there is not one so you have to plug and unplug it in each day.  Otherwise it looks good - I just planted seeds yesterday so I'm not sure how the growing will be yet.  ,4,,,,,,
Tim C. Holmes,4.0 out of 5 stars,"Reviewed in Canada on January 17, 2022",        Excellent Seed starting unit!  ,"          Had very early germination with this unit, good light panel.  The water tanks do not have a pump so water needs to be changed frequently.  ",4,,,,,,
Debbie,4.0 out of 5 stars,"Reviewed in Canada on October 30, 2021",        Best and easy hydroponic kit  ,I would recommend not planting too many plants. Should only plant 2 per container. My picture is a month into growing.,4,,,,,,
Dana Hunter,4.0 out of 5 stars,"Reviewed in Canada on February 13, 2022",        J’ai hâte de voir à la récolte  ,"          Je ne peux pas répondre pour la culture, car je vais le découvrir seulement cet été. Mais les semences poussent très vite  ",4,,,,,,
Jennifer,4.0 out of 5 stars,"Reviewed in Canada on April 29, 2022",        super  ,          super  ,4,,,,,,
Jennifer,4.0 out of 5 stars,"Reviewed in Canada on December 28, 2021",        Facile à utiliser  ,          C'est parfait !  ,4,,,,,,
Client d'Amazon,4.0 out of 5 stars,"Reviewed in Canada on May 31, 2021",        Easy use  ,          Awsome product  ,4,,,,,,
Daphnee-Lyne Carrie,5.0 out of 5 stars,"Reviewed in Canada on April 7, 2021",        So far so good!  ,"So far so good! It's essentially a fancy kratky method system. If you are not familiar, I recommend looking it up before you purchase. It is easy to do, but also easy to mess up. I did remove the tags from the holes as they didn't fit properly and I believe the holes are for air? The only thing I can't find anything about in the manual. Within 4 days I am already seeing sprouts from my Romaine seeds.",4,,,,,,
Daphnee-Lyne Carrie,5.0 out of 5 stars,"Reviewed in Canada on November 13, 2021",        Pour le prix pas battable  ,"J'avais deja un aerogarden qui vaut 3 a 4 fois le prix, les LED ne fonctionnent plus donc je cherchais un remplacant, j'avais peur que de ne pas avoir de pompe cela ne fonctionne pas mais cela fonctionne a merveille, ca pousse comme avec l'aerogarden pour bien moins cher, 20 emplacements au lieu de 9, pas de bruit de pompe ou d'eau qui coule, un bouton pour allumer ou eteindre les lampes, en plus on peut bouger les pots pour les mettre dehors par exemple.",4,,,,,,
Client d'Amazon,5.0 out of 5 stars,"Reviewed in Canada on January 5, 2022",        Newbie hydroponic grower is happy  ,"My hydroponic journey began at the end of November with another smaller system that was available at a big box retailer.  It wouldn't have the height or capacity to grow much more than herbs and I wanted something that would allow me to grow more and bigger greens, as well as larger plants, like tomatoes.I considered more of a DIY system but upon looking for grow lights, anything decent was approaching the cost of this complete system, so I gave it a try and was glad I did.  At 6 weeks in, I have tons of greens and the tomato plant that I started about a month ago is thriving.I particularly liked the flexibility of this system with 4 separate water containers.  This makes them not only easier to manage, but if I choose to use some of my own larger containers, I could while just utilizing the grow light in this system.My only complaint is that they say to change the water every week.  That's a bit of a pain.  As my other system says the water only needs to be changed every 4 months, I'm wondering what the difference is.The lettuce and herbs taste so fresh and are flavourful.  I'm very happy.",4,,,,,,
Jonah,5.0 out of 5 stars,"Reviewed in Canada on September 23, 2021",        Easy set u  ,Liked the easy set up. Doesn't take up a lot of space. Especially like that it's 20 pods and a quarter of the price of my last unit that only had 7 pods. Can't wait for plants to grow over the winter!,4,,,,,,
Jonah,5.0 out of 5 stars,"Reviewed in Canada on January 2, 2022",        Très facile et efficace rapidement  ,"A date je l'adore, c'est vraiment cool comment ça pousse vite. Planté les graines le 4 décembre et voici le résultat au 1er janvier. Pas bruyant puisqu'il n'y a pas de pompe.  Je suis très satisfaite même que 2 serait idéal pour commencer à faire pousser de nouveaux légumes si on ne veux pas attendre longtemps pour en remanger",4,,,,,,
cyndi W.,5.0 out of 5 stars,"Reviewed in Canada on November 21, 2021",        Great little indoor hydroponic setup  ,          Great little setup comes with everything you need to get started accept seeds. Growing lettuce and basil in it and it works well. A good value especially for someone wanting to just have a small indoor growing area.  ,4,,,,,,
cyndi W.,5.0 out of 5 stars,"Reviewed in Canada on February 15, 2022",        Fun and easy  ,          Love this! I live in an apartment and wanted to grow my own veggies and this is so perfect. Super easy instructions and easy to use. You do need to buy your own seeds separately though.  ,4,,,,,,
Chantal,5.0 out of 5 stars,"Reviewed in Canada on July 31, 2021",        Système efficace et versatile  ,          J'ai par contre ajouté un système de circulation d'eau ce qui le rend maintenant optimal. Pour le prix c'est vraiment un excellent achat.  ,4,,,,,,
